DISTRITO,CASILLA,MUNICIPIO,DOMICILIO
8,2141C1,SALAMANCA,"CALLE PRIVADA HÉROES DE CANANEA, 118, AMPLIACIÓN LA OBRERA, SALAMANCA, GUANAJUATO, 36750"
8,2142B1,SALAMANCA,"PRIVADA VOCACIONAL, SIN NÚMERO, COLONIA SAN GONZALO, SALAMANCA, GUANAJUATO, 36700"
8,2143B1,SALAMANCA,"AVENIDA DEL TRABAJO, 1424, BARRIO SAN ROQUE, SALAMANCA, GUANAJUATO, 36740"
8,2143C1,SALAMANCA,"AVENIDA DEL TRABAJO, 1415, BARRIO SAN ROQUE, SALAMANCA, GUANAJUATO, 36740"
8,2144B1,SALAMANCA,"AVENIDA DEL TRABAJO, 1236, BARRIO SAN ROQUE, SALAMANCA, GUANAJUATO, 36740"
8,2144C1,SALAMANCA,"AVENIDA DEL TRABAJO, 1236, BARRIO SAN ROQUE, SALAMANCA, GUANAJUATO, 36740"
8,2145B1,SALAMANCA,"CALLE ZARAGOZA, 525, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2146B1,SALAMANCA,"CALLE INDEPENDENCIA, 500, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2146C1,SALAMANCA,"CALLE INDEPENDENCIA, 500, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2147B1,SALAMANCA,"CALLE ÁLVARO OBREGÓN, 413, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2147C1,SALAMANCA,"CALLE ALBINO GARCÍA, 413, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2148B1,SALAMANCA,"CALLE NEPTUNO, 401 C, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2148C1,SALAMANCA,"AVENIDA DEL TRABAJO ORIENTE, 713, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2149B1,SALAMANCA,"CALLE TOMASA ESTEVES, 425, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2150B1,SALAMANCA,"CALLE PROLONGACIÓN MORELOS, 1106, BARRIO SAN ROQUE, SALAMANCA, GUANAJUATO, 36740"
8,2150C1,SALAMANCA,"CALLE PROLONGACIÓN MORELOS, 1106, BARRIO SAN ROQUE, SALAMANCA, GUANAJUATO, 36740"
8,2151B1,SALAMANCA,"CALLE MORELOS, 1006, COLONIA SAN PEDRO, SALAMANCA, GUANAJUATO,36760"
8,2151C1,SALAMANCA,"CALLE MORELOS, 1006, COLONIA SAN PEDRO, SALAMANCA, GUANAJUATO,36760"
8,2152B1,SALAMANCA,"CALLE ALDAMA, 809, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2153B1,SALAMANCA,"CALLE INDEPENDENCIA, 201, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2154B1,SALAMANCA,"CALLE ABASOLO, 615, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2155B1,SALAMANCA,"CALLE ALLENDE, 508, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2156B1,SALAMANCA,"AVENIDA MORELOS, 206, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2157B1,SALAMANCA,"CALLE ALBINO GARCÍA, 204, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2158B1,SALAMANCA,"CALLE MATAMOROS, 408, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2159B1,SALAMANCA,"CALLE EMETERIA VALENCIA, 110 B, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2159C1,SALAMANCA,"CALLE GUERRERO, 800, ESQUINA CON NEPTUNO, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700 ENTRADA POR NEPTUNO"
8,2160B1,SALAMANCA,"CALLE GUERRERO, 1113, COLONIA ÁLAMOS, SALAMANCA, GUANAJUATO, 36700"
8,2160C1,SALAMANCA,"CALLE GUERRERO, 1113, COLONIA ÁLAMOS, SALAMANCA, GUANAJUATO, 36700"
8,2161B1,SALAMANCA,"CALLE PROLONGACIÓN GUERRERO, SIN NÚMERO, FRACCIONAMIENTO JARDINES DEL SOL, SALAMANCA, GUANAJUATO, 36752"
8,2161C1,SALAMANCA,"CALLE PROLONGACIÓN GUERRERO, SIN NÚMERO, FRACCIONAMIENTO JARDINES DEL SOL, SALAMANCA, GUANAJUATO, 36752"
8,2162B1,SALAMANCA,"CALLE ADOLFO LÓPEZ MATEOS, 106, BARRIO SAN JUAN DE LA PRESA, SALAMANCA, GUANAJUATO, 36770"
8,2162C1,SALAMANCA,"CALLE ADOLFO LÓPEZ MATEOS, 106, BARRIO SAN JUAN DE LA PRESA, SALAMANCA, GUANAJUATO, 36770"
8,2163B1,SALAMANCA,"CALLE TORRES ALTAS, 114, COLONIA LA CRUZ, SALAMANCA, GUANAJUATO, 36770"
8,2163C1,SALAMANCA,"CALLE TORRES ALTAS, 114, COLONIA LA CRUZ, SALAMANCA, GUANAJUATO, 36770"
8,2163C2,SALAMANCA,"CALLE TORRES ALTAS, 114, COLONIA LA CRUZ, SALAMANCA, GUANAJUATO, 36770"
8,2163C3,SALAMANCA,"CALLE TORRES ALTAS, 114, COLONIA LA CRUZ, SALAMANCA, GUANAJUATO, 36770"
8,2164B1,SALAMANCA,"CALLE NETZAHUALPICCI ESQUINA CALLE XÓLOTL, SIN NÚMERO, COLONIA SAN PEDRO, SALAMANCA, GUANAJUATO, 36760"
8,2164C1,SALAMANCA,"CALLE NETZAHUALPICCI ESQUINA CALLE XÓLOTL, SIN NÚMERO, COLONIA SAN PEDRO, SALAMANCA, GUANAJUATO, 36760"
8,2164C2,SALAMANCA,"CALLE NETZAHUALPICCI ESQUINA CALLE XÓLOTL, SIN NÚMERO, COLONIA SAN PEDRO, SALAMANCA, GUANAJUATO, 36760"
8,2164C3,SALAMANCA,"CALLE NETZAHUALPICCI ESQUINA CALLE XÓLOTL, SIN NÚMERO, COLONIA SAN PEDRO, SALAMANCA, GUANAJUATO, 36760"
8,2165B1,SALAMANCA,"CALLE COLÓN, 202, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2166B1,SALAMANCA,"CALLE ALLENDE, 1127, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2166C1,SALAMANCA,"CALLE ARTES, 103 SUR, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2167B1,SALAMANCA,"CALLE MONTERREY, 338, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2167C1,SALAMANCA,"CALLE MONTERREY, 338, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2168B1,SALAMANCA,"CALLE HIDALGO, 1208, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2168C1,SALAMANCA,"CALLE HIDALGO, 1208, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2169B1,SALAMANCA,"PRIVADA SOTO INNES, 507, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2169C1,SALAMANCA,"PRIVADA SOTO INNES, 507, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2170B1,SALAMANCA,"CALLE LAGO DE PÁTZCUARO, 102, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2170C1,SALAMANCA,"CALLE JUÁREZ, 1322, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2171B1,SALAMANCA,"CALLE JUÁREZ, 1198 A, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2171C1,SALAMANCA,"CALLE JUÁREZ, 1198 A, COLONIA NATIVITAS, SALAMANCA, GUANAJUATO, 36770"
8,2172B1,SALAMANCA,"CALLE REVOLUCIÓN, 428, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2173B1,SALAMANCA,"CALLE REVOLUCIÓN, 331, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2174B1,SALAMANCA,"CALLES PADRE MAROCHO, 320, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2175B1,SALAMANCA,"CALLE REVOLUCIÓN, 700, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2175C1,SALAMANCA,"CALLE REVOLUCIÓN, 700, ZONA CENTRO, SALAMANCA, GUANAJUATO, 36700"
8,2176B1,SALAMANCA,"CALLE NICOLÁS CANO, 135, FRACCIONAMIENTO CONSTITUYENTES, SALAMANCA, GUANAJUATO, 36793"
8,2176C1,SALAMANCA,"CALLE NICOLÁS CANO, 135, FRACCIONAMIENTO CONSTITUYENTES, SALAMANCA, GUANAJUATO, 36793"
8,2176C2,SALAMANCA,"CALLE NICOLÁS CANO, 135, FRACCIONAMIENTO CONSTITUYENTES, SALAMANCA, GUANAJUATO, 36793"
8,2177B1,SALAMANCA,"AVENIDA DEL PARQUE, SIN NÚMERO, FRACCIONAMIENTO DEL PARQUE, SALAMANCA, GUANAJUATO, 36783"
8,2177C1,SALAMANCA,"AVENIDA DEL PARQUE, SIN NÚMERO, FRACCIONAMIENTO DEL PARQUE, SALAMANCA, GUANAJUATO, 36783"
8,2177C2,SALAMANCA,"AVENIDA DEL PARQUE, SIN NÚMERO, FRACCIONAMIENTO DEL PARQUE, SALAMANCA, GUANAJUATO, 36783"
8,2177C3,SALAMANCA,"AVENIDA DEL PARQUE, SIN NÚMERO, FRACCIONAMIENTO DEL PARQUE, SALAMANCA, GUANAJUATO, 36783"
8,2178B1,SALAMANCA,"CALLE SOR JUANA INÉS DE LA CRUZ, 900, COLONIA SAN JAVIER, SALAMANCA, GUANAJUATO, 36765"
8,2178C1,SALAMANCA,"CALLE SOR JUANA INÉS DE LA CRUZ, 900, COLONIA SAN JAVIER, SALAMANCA, GUANAJUATO, 36765"
8,2178C2,SALAMANCA,"CALLE SOR JUANA INÉS DE LA CRUZ, 900, COLONIA SAN JAVIER, SALAMANCA, GUANAJUATO, 36765"
8,2178C3,SALAMANCA,"CALLE SOR JUANA INÉS DE LA CRUZ, 900, COLONIA SAN JAVIER, SALAMANCA, GUANAJUATO, 36765"
8,2178C4,SALAMANCA,"CALLE SOR JUANA INÉS DE LA CRUZ, 900, COLONIA SAN JAVIER, SALAMANCA, GUANAJUATO, 36765"
8,2179B1,SALAMANCA,"CALLE RINCONADA SAN JUDAS TADEO, SIN NÚMERO, UNIDAD HABITACIONAL RINCONADA DE SAN PEDRO INFONAVIT 2, SALAMANCA, GUANAJUATO, 36765"
8,2179C1,SALAMANCA,"CALLE RINCONADA SAN JUDAS TADEO, SIN NÚMERO, UNIDAD HABITACIONAL RINCONADA DE SAN PEDRO INFONAVIT 2, SALAMANCA, GUANAJUATO, 36765"
8,2179C2,SALAMANCA,"CALLE RINCONADA SAN JUDAS TADEO, SIN NÚMERO, UNIDAD HABITACIONAL RINCONADA DE SAN PEDRO INFONAVIT 2, SALAMANCA, GUANAJUATO, 36765"
8,2179C3,SALAMANCA,"CALLE RINCONADA SAN JUDAS TADEO, SIN NÚMERO, UNIDAD HABITACIONAL RINCONADA DE SAN PEDRO INFONAVIT 2, SALAMANCA, GUANAJUATO, 36765"
8,2179C4,SALAMANCA,"CALLE RINCONADA SAN JUDAS TADEO, SIN NÚMERO, UNIDAD HABITACIONAL RINCONADA DE SAN PEDRO INFONAVIT 2, SALAMANCA, GUANAJUATO, 36765"
8,2180B1,SALAMANCA,"CALLE RINCONADA DE LA SANTA CRUZ, 201, FRACCIONAMIENTO EL CAMPANARIO, SALAMANCA, GUANAJUATO, 36765"
8,2180C1,SALAMANCA,"CALLE RINCONADA DE LA SANTA CRUZ, 201, FRACCIONAMIENTO EL CAMPANARIO, SALAMANCA, GUANAJUATO, 36765"
8,2180C2,SALAMANCA,"CALLE RINCONADA DE LA SANTA CRUZ, 201, FRACCIONAMIENTO EL CAMPANARIO, SALAMANCA, GUANAJUATO, 36765"
8,2181B1,SALAMANCA,"CALLE OBREGÓN SUR, 901, ESQUINA LEÓN, SALAMANCA, GUANAJUATO, 36793"
8,2181C1,SALAMANCA,"CALLE OBREGÓN SUR, 901, ESQUINA LEÓN, SALAMANCA, GUANAJUATO, 36793"
8,2181C2,SALAMANCA,"CALLE OBREGÓN SUR, 901, ESQUINA LEÓN, SALAMANCA, GUANAJUATO, 36793"
8,2181C3,SALAMANCA,"CALLE OBREGÓN SUR, 901, ESQUINA LEÓN, SALAMANCA, GUANAJUATO, 36793"
8,2181C4,SALAMANCA,"CALLE OBREGÓN SUR, 901, ESQUINA LEÓN, SALAMANCA, GUANAJUATO, 36793"
8,2182B1,SALAMANCA,"CALLE COMONFORT, 400, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2182C1,SALAMANCA,"CALLE COMONFORT, 400, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2183B1,SALAMANCA,"CALLE SAN LUIS DE LA PAZ, 618, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2183C1,SALAMANCA,"CALLE SAN LUIS DE LA PAZ, 618, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2184B1,SALAMANCA,"CALLE SILAO, SIN NÚMERO, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2184C1,SALAMANCA,"CALLE SILAO, SIN NÚMERO, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2184C2,SALAMANCA,"CALLE SILAO, SIN NÚMERO, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2184C3,SALAMANCA,"CALLE SILAO, SIN NÚMERO, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2185B1,SALAMANCA,"CALLE JUNIO, 819, COLONIA CONSTELACIÓN, SALAMANCA, GUANAJUATO, 36793"
8,2185C1,SALAMANCA,"CALLE JUNIO, 819, COLONIA CONSTELACIÓN, SALAMANCA, GUANAJUATO, 36793"
8,2185C2,SALAMANCA,"CALLE JUNIO, 819, COLONIA CONSTELACIÓN, SALAMANCA, GUANAJUATO, 36793"
8,2185C3,SALAMANCA,"CALLE JUNIO, 819, COLONIA CONSTELACIÓN, SALAMANCA, GUANAJUATO, 36793"
8,2185C4,SALAMANCA,"CALLE JUNIO, 819, COLONIA CONSTELACIÓN, SALAMANCA, GUANAJUATO, 36793"
8,2186B1,SALAMANCA,"CALLE PUEBLO NUEVO, 114, COLONIA SAN ISIDRO, SALAMANCA, GUANAJUATO, 36780"
8,2186C1,SALAMANCA,"CALLE PUEBLO NUEVO, 115, COLONIA SAN ISIDRO, SALAMANCA, GUANAJUATO, 36780"
8,2187B1,SALAMANCA,"CALLE IRAPUATO, SIN NÚMERO, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2187C1,SALAMANCA,"CALLE IRAPUATO, SIN NÚMERO, COLONIA GUANAJUATO, SALAMANCA, GUANAJUATO, 36780"
8,2188B1,SALAMANCA,"CALLE 13 DE SEPTIEMBRE, 111, COLONIA LOS PINOS, SALAMANCA, GUANAJUATO, 36780"
8,2188C1,SALAMANCA,"CALLE 13 DE SEPTIEMBRE, 213, COLONIA LOS PINOS, SALAMANCA, GUANAJUATO, 36780"
8,2188C2,SALAMANCA,"CALLE 13 DE SEPTIEMBRE, 109, COLONIA LOS PINOS, SALAMANCA, GUANAJUATO, 36780"
8,2189B1,SALAMANCA,"CALLE ANDADOR 2 DE REGIDORES, 103, FOVISSSTE, SALAMANCA, GUANAJUATO, 36793"
8,2190B1,SALAMANCA,"CALLE BODEGAS, 218, UNIDAD HABITACIONAL EL MOLINITO 2, SALAMANCA, GUANAJUATO, 36790"
8,2190C1,SALAMANCA,"CALLE INDUSTRIAS, 100, UNIDAD HABITACIONAL EL MOLINITO 2, SALAMANCA, GUANAJUATO, 36790"
8,2190C2,SALAMANCA,"CALLE INDUSTRIAS, 100, UNIDAD HABITACIONAL EL MOLINITO 2, SALAMANCA, GUANAJUATO, 36790"
8,2190C3,SALAMANCA,"CALLE TALLERES, 130, UNIDAD HABITACIONAL EL MOLINITO 2, SALAMANCA, GUANAJUATO, 36790 ENTRADA POR INDUSTRIAS"
8,2191B1,SALAMANCA,"BOULEVARD JOYAS DEL SUR, SIN NÚMERO, UNIDAD HABITACIONAL JOYAS DEL SUR, SALAMANCA, GUANAJUATO, 36790"
8,2191C1,SALAMANCA,"BOULEVARD JOYAS DEL SUR, SIN NÚMERO, UNIDAD HABITACIONAL JOYAS DEL SUR, SALAMANCA, GUANAJUATO, 36790"
8,2192B1,SALAMANCA,"CALLE LABORES, SIN NÚMERO, UNIDAD HABITACIONAL RENOVACIÓN INFONAVIT I, SALAMANCA, GUANAJUATO, 36790"
8,2192C1,SALAMANCA,"CALLE LABORES, SIN NÚMERO, UNIDAD HABITACIONAL RENOVACIÓN INFONAVIT I, SALAMANCA, GUANAJUATO, 36790"
8,2193B1,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C1,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C2,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C3,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C4,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C5,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C6,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C7,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C8,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193C9,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, 1926, COLONIA BENITO JUÁREZ, SALAMANCA, GUANAJUATO, 36790"
8,2193S1,SALAMANCA,"AVENIDA VALLE DE SANTIAGO, SIN NÚMERO, SALAMANCA, GUANAJUATO, 36790"
8,2194B1,SALAMANCA,"CALLE DIEGO RIVERA, 118, COLONIA LOS PINOS, SALAMANCA, GUANAJUATO, 36780"
8,2194C1,SALAMANCA,"CALLE DAVID ALFARO SIQUEIROS, 200, COLONIA LOS PINOS, SALAMANCA, GUANAJUATO, 36780"
8,2194C2,SALAMANCA,"CALLE DIEGO RIVERA, 111, COLONIA LOS PINOS, SALAMANCA, GUANAJUATO, 36780"
8,2195B1,SALAMANCA,"CALLE LA PAZ, SIN NÚMERO, UNIDAD HABITACIONAL RENOVACIÓN INFONAVIT 1, SALAMANCA, GUANAJUATO, 36790"
8,2195C1,SALAMANCA,"CALLE LA PAZ, SIN NÚMERO, UNIDAD HABITACIONAL RENOVACIÓN INFONAVIT 1, SALAMANCA, GUANAJUATO, 36790"
8,2196B1,SALAMANCA,"CALLE GREMIOS, 156, UNIDAD HABITACIONAL EL MOLINITO 1 INFONAVIT 1, SALAMANCA, GUANAJUATO, 36790"
8,2196C1,SALAMANCA,"CALLE GREMIOS, 156, UNIDAD HABITACIONAL EL MOLINITO 1 INFONAVIT 1, SALAMANCA, GUANAJUATO, 36790"
8,2197B1,SALAMANCA,"CALLE JAIME NUNÓ, 600, COLONIA SAN JOSÉ, SALAMANCA, GUANAJUATO, 36775"
8,2197C1,SALAMANCA,"CALLE JAIME NUNÓ, 600, COLONIA SAN JOSÉ, SALAMANCA, GUANAJUATO, 36775"
8,2197C2,SALAMANCA,"CALLE JAIME NUNÓ, 600, COLONIA SAN JOSÉ, SALAMANCA, GUANAJUATO, 36775"
8,2197C3,SALAMANCA,"CALLE JAIME NUNÓ, 600, COLONIA SAN JOSÉ, SALAMANCA, GUANAJUATO, 36775"
8,2197C4,SALAMANCA,"CALLE JAIME NUNÓ, 600, COLONIA SAN JOSÉ, SALAMANCA, GUANAJUATO, 36775"
8,2198B1,SALAMANCA,"CALLE EFRÉN SÁNCHEZ, 201, COLONIA HUMANISTA 1, SALAMANCA, GUANAJUATO, 36784"
8,2198C1,SALAMANCA,"CALLE EFRÉN SÁNCHEZ, 201, COLONIA HUMANISTA 1, SALAMANCA, GUANAJUATO, 36784"
8,2198C2,SALAMANCA,"CALLE EFRÉN SÁNCHEZ, 201, COLONIA HUMANISTA 1, SALAMANCA, GUANAJUATO, 36784"
8,2199B1,SALAMANCA,"PRIVADA LOS PINOS, 100, LOCALIDAD JOYITA DE VILLAFAÑA, SALAMANCA, GUANAJUATO, 36856"
8,2200B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL ESTANCO, SALAMANCA, GUANAJUATO, 36856"
8,2200C1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL ESTANCO, SALAMANCA, GUANAJUATO, 36856"
8,2201B1,SALAMANCA,"CALLE GUADALUPE, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE MENDOZA, SALAMANCA, GUANAJUATO, 36856"
8,2201C1,SALAMANCA,"CALLE GUADALUPE, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE MENDOZA, SALAMANCA, GUANAJUATO, 36856"
8,2202B1,SALAMANCA,"CALLE EMILIANO ZAPATA, SIN NÚMERO, LOCALIDAD SAN JOSÉ TEMASCATÍO, SALAMANCA, GUANAJUATO, 36856"
8,2202C1,SALAMANCA,"CALLE EMILIANO ZAPATA, SIN NÚMERO, LOCALIDAD SAN JOSÉ TEMASCATÍO, SALAMANCA, GUANAJUATO, 36856"
8,2203B1,SALAMANCA,"CALLE 5 DE MAYO, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE MARAÑÓN, SALAMANCA, GUANAJUATO, 36850"
8,2204B1,SALAMANCA,"CALLE FRANCISCO VILLA, 27, LOCALIDAD LOMA DE FLORES, SALAMANCA, GUANAJUATO, 36850"
8,2204C1,SALAMANCA,"CALLE FRANCISCO VILLA, 27, LOCALIDAD LOMA DE FLORES, SALAMANCA, GUANAJUATO, 36850"
8,2204C2,SALAMANCA,"CALLE FRANCISCO VILLA, 27, LOCALIDAD LOMA DE FLORES, SALAMANCA, GUANAJUATO, 36850"
8,2204C3,SALAMANCA,"CALLE FRANCISCO VILLA, 27, LOCALIDAD LOMA DE FLORES, SALAMANCA, GUANAJUATO, 36850"
8,2205B1,SALAMANCA,"CALLE MATAMOROS, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE MENDOZA, SALAMANCA, GUANAJUATO, 36856"
8,2206B1,SALAMANCA,"CALLE 5 DE MAYO, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE MENDOZA, SALAMANCA, GUANAJUATO, 36856"
8,2206C1,SALAMANCA,"CALLE 5 DE MAYO, SIN NÚMERO, LOCALIDAD SAN JOSÉ DE MENDOZA, SALAMANCA, GUANAJUATO, 36856"
8,2207B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA ORDEÑA, SALAMANCA, GUANAJUATO, 36856"
8,2207C1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LA ORDEÑA, SALAMANCA, GUANAJUATO, 36856"
8,2208B1,SALAMANCA,"AVENIDA MORELOS, 38, LOCALIDAD MARIGÓMEZ, SALAMANCA, GUANAJUATO, 36856"
8,2208C1,SALAMANCA,"AVENIDA MORELOS, 38, LOCALIDAD MARIGÓMEZ, SALAMANCA, GUANAJUATO, 36856"
8,2209B1,SALAMANCA,"CALLE MIGUEL HIDALGO, 22, LOCALIDAD BARRÓN, SALAMANCA, GUANAJUATO, 36860"
8,2209C1,SALAMANCA,"CALLE MIGUEL HIDALGO, 22, LOCALIDAD BARRÓN, SALAMANCA, GUANAJUATO, 36860"
8,2210B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LOS RAZOS DE ANCÓN, SALAMANCA, GUANAJUATO, 36857"
8,2210C1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD LOS RAZOS DE ANCÓN, SALAMANCA, GUANAJUATO, 36857"
8,2211B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD ANCÓN, SALAMANCA, GUANAJUATO, 36861"
8,2212B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD HACIENDA DEL CARMEN, SALAMANCA, GUANAJUATO, 36870"
8,2212C1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD HACIENDA DEL CARMEN, SALAMANCA, GUANAJUATO, 36870"
8,2213B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD UNIÓN DE LIEBRES, SALAMANCA, GUANAJUATO, 36856"
8,2213C1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD UNIÓN DE LIEBRES, SALAMANCA, GUANAJUATO, 36856"
8,2214B1,SALAMANCA,"CALLE PRIVADA 15 DE MAYO, 1, LOCALIDAD RECUERDO DE ANCÓN, SALAMANCA, GUANAJUATO, 36864 ENTRADA POR MIGUEL HIDALGO"
8,2215B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD EL XOCONOXTLE DE ABAJO, SALAMANCA, GUANAJUATO, 36861"
8,2216B1,SALAMANCA,"CALLE VICENTE GUERRERO, SIN NÚMERO, LOCALIDAD EL XOCONOXTLE DE ARRIBA, SALAMANCA, GUANAJUATO, 36861"
8,2216C1,SALAMANCA,"CALLE VICENTE GUERRERO, SIN NÚMERO, LOCALIDAD EL XOCONOXTLE DE ARRIBA, SALAMANCA, GUANAJUATO, 36861"
8,2217B1,SALAMANCA,"CALLE HIDALGO, SIN NÚMERO, LOCALIDAD LA COMPAÑÍA, SALAMANCA, GUANAJUATO, 36870"
8,2217C1,SALAMANCA,"CALLE HIDALGO, SIN NÚMERO, LOCALIDAD LA COMPAÑÍA, SALAMANCA, GUANAJUATO, 36870"
8,2218B1,SALAMANCA,"CALLE 18 DE MARZO, SIN NÚMERO, LOCALIDAD CÁRDENAS, SALAMANCA, GUANAJUATO, 36870"
8,2218C1,SALAMANCA,"CALLE 18 DE MARZO, SIN NÚMERO, LOCALIDAD CÁRDENAS, SALAMANCA, GUANAJUATO, 36870"
8,2219B1,SALAMANCA,"CALLE SATURNINO GARCÍA, SIN NÚMERO, LOCALIDAD CÁRDENAS, SALAMANCA, GUANAJUATO, 36870"
8,2219C1,SALAMANCA,"CALLE SATURNINO GARCÍA, SIN NÚMERO, LOCALIDAD CÁRDENAS, SALAMANCA, GUANAJUATO, 36870"
8,2219C2,SALAMANCA,"CALLE SATURNINO GARCÍA, SIN NÚMERO, LOCALIDAD CÁRDENAS, SALAMANCA, GUANAJUATO, 36870"
8,2220B1,SALAMANCA,"CALLE DOMICILIO CONOCIDO, SIN NÚMERO, LOCALIDAD SAN VICENTE DE FLORES, SALAMANCA, GUANAJUATO, 36875"
